200106,-2.2216,1.9424
200107,-1.6248,5.4028
200108,-7.2597,-8.5045
200109,-7.4383,-2.2527
200110,3.4691,-13.2389
200111,7.904,12.8382
200112,0.0237,1.4929
200201,-0.7345,-6.6355
200202,-2.7102,-10.2423
200203,3.0511,2.9457
200204,-7.8846,-16.5455
200205,-1.4268,-6.0144
200206,-7.579,-14.0749
200207,-5.1795,-14.3171
200208,0.2196,7.9068
200209,-10.9961,-8.8729
200210,9.6387,9.3592
200211,4.6688,7.2204
200212,-6.3155,-8.4045
200301,-2.8004,-4.743
200302,-0.5328,-5.3043
200303,1.9726,-3.385
200304,7.1768,13.3856
200305,4.2807,7.3541
200306,0.9689,3.2236
200307,1.2281,2.8464
200308,1.9451,4.033
200309,-0.6462,-3.6299
200310,4.0103,4.5567
200311,0.8815,4.8633
200312,4.602,6.4486
200401,1.4533,3.8214
200402,1.0486,4.2227
200403,-2.3017,-1.3178
200404,0.2928,-0.95
200405,1.3908,0.2759
200406,1.4256,2.8803
200407,-4.9471,-1.3866
200408,-0.3373,0.1897
200409,0.083,4.1379
200410,1.4423,2.249
200411,3.0463,6.1602
200412,3.8094,2.3747
200501,-3.1875,-0.1423
200502,0.7183,4.9732
200503,-1.1186,-0.775
200504,-1.0435,-3.044
200505,3.8265,3.7815
200506,-1.6334,3.0806
200507,4.7463,4.2617
200508,-1.5184,-0.6348
200509,-0.2426,2.5182
200510,-0.322,-1.4122
200511,3.6008,2.2904
200512,-0.934,-0.3621
200601,1.2574,4.13
200602,-0.2326,-0.9312
200603,0.8856,0.8872
200604,-0.8002,4.8649
200605,-2.8646,-2.6494
200606,0.3684,1.1344
200607,-0.9984,3.8005
200608,4.2152,0.4874
200609,2.5977,4.2635
200610,3.2003,5.0557
200611,0.9797,-0.2085
200612,-0.0719,3.564
200701,2.1627,3.7801
200702,-2.4044,-2.9922
200703,0.5722,0.7595
200704,5.2115,3.7894
200705,2.5508,3.5278
200706,-1.5145,-1.8229
200707,-1.1772,-5.2413
200708,1.9413,-0.1523
200709,5.0776,4.4804
200710,4.5938,-0.5628
200711,-3.5863,-6.0518
200712,-0.9014,0.6763
200801,-8.447,-3.9083
