date,infl,corpr,Default Yield Spread (dfy) (rawdiff),excess_returns
1965-04-01,0.0031948881789136685,0.0021,0.003700000000000002,0.03354202236352132
1965-05-01,0.0,-0.0008,0.003699999999999995,-0.008402237411987987
1965-06-01,0.006369426751592355,0.0003,0.0038999999999999937,-0.0495459393163416
1965-07-01,0.0,0.0019,0.00399999999999999,0.012900805538241014
1965-08-01,0.0,-0.0006,0.0038999999999999937,0.021748981630595434
1965-09-01,0.0,-0.0015,0.0039000000000000076,0.03137048232841521
1965-10-01,0.0031645569620253333,0.0046,0.003700000000000002,0.02666199124719381
1965-11-01,0.0,-0.0057,0.003500000000000003,-0.009808272975153905
1965-12-01,0.003154574132492094,-0.0149,0.0034000000000000002,0.008103294133193408
1966-01-01,0.0,0.0022,0.0031999999999999945,0.0035269183942816785
1966-02-01,0.0062893081761006275,-0.0113,0.0034000000000000002,-0.01885114679544447
1966-03-01,0.0031250000000000444,-0.0059,0.0040000000000000036,-0.023019104611944983
1966-04-01,0.006230529595015355,0.0013,0.004500000000000004,0.01966816310937121
1966-05-01,0.0,-0.0026,0.0049999999999999975,-0.055518147048738704
1966-06-01,0.003095975232198178,0.003,0.0051,-0.017155372869871652
1966-07-01,0.0030864197530864335,-0.0098,0.005199999999999996,-0.014112005707297256
1966-08-01,0.006153846153846176,-0.0259,0.005200000000000003,-0.07874916417916622
1966-09-01,0.0,0.0078,0.0059999999999999915,-0.007858210103178439
1966-10-01,0.006116207951070152,0.0261,0.006899999999999996,0.04604038841636754
1966-11-01,0.0,-0.002,0.007800000000000001,0.002096977026048833
1966-12-01,0.0,0.0201,0.007899999999999997,-0.002514307732726092
1967-01-01,0.0,0.045,0.007699999999999992,0.07664856034410536
1967-02-01,0.0,-0.0201,0.007899999999999997,0.0011380388689444165
1967-03-01,0.003039513677811634,0.0117,0.007199999999999998,0.03818923364244654
1967-04-01,0.003030303030303161,-0.0071,0.007199999999999991,0.04161011636179355
1967-05-01,0.0030211480362538623,-0.0254,0.007199999999999998,-0.05302831242845976
1967-06-01,0.0030120481927708997,-0.0223,0.007100000000000002,0.017478573811231003
1967-07-01,0.0030030030030030463,0.0041,0.0068000000000000005,0.04480065688263123
1967-08-01,0.0029940119760478723,-0.0007,0.007099999999999995,-0.012222370846525008
1967-09-01,0.0029850746268658135,0.0094,0.0075,0.03210124802425827
1967-10-01,0.0029761904761904656,-0.0281,0.006999999999999992,-0.030364531139817616
1967-11-01,0.0029673590504448732,-0.0272,0.006499999999999992,5.361520857399046e-05
1967-12-01,0.002958579881656931,0.0127,0.007399999999999997,0.025498968848581906
1968-01-01,0.005899705014749346,0.0361,0.0067000000000000046,-0.045200748259468515
1968-02-01,0.0029325513196480912,0.0037,0.007000000000000006,-0.03238117790109639
1968-03-01,0.0029239766081869956,-0.0197,0.00739999999999999,0.00832560403255214
1968-04-01,0.00291545189504383,0.0048,0.007599999999999996,0.08015947147011657
1968-05-01,0.0029069767441860517,0.0032,0.0076000000000000095,0.00918291686713019
1968-06-01,0.005797101449275477,0.0122,0.00789999999999999,0.007322564941651037
1968-07-01,0.0057636887608067955,0.0341,0.007399999999999997,-0.020716960354627195
1968-08-01,0.002865329512893977,0.0206,0.008,0.00980185328935666
1968-09-01,0.0028571428571428914,-0.0053,0.008200000000000006,0.036698684309593305
1968-10-01,0.005698005698005604,-0.016,0.007500000000000007,0.00526003700220952
1968-11-01,0.0028328611898016387,-0.0226,0.008199999999999992,0.04611490256490101
1968-12-01,0.0028248587570622874,-0.0233,0.007800000000000001,-0.0434534317706792
1969-01-01,0.0028169014084507005,0.0139,0.007300000000000001,-0.010992426497005742
1969-02-01,0.00561797752808979,-0.016,0.006399999999999989,-0.04934997124413116
1969-03-01,0.008379888268156499,-0.02,0.006600000000000009,0.032389010022842495
1969-04-01,0.005540166204986097,0.0335,0.006499999999999992,0.01867515410381934
1969-05-01,0.0027548209366392573,-0.0227,0.007299999999999987,-0.004505101734401857
